OBJECTID,COMPLEX_NAME,ORGANIZATION_NAME,UNIT_NAME,UNIT_TYPE,INTEREST_TYPE1,INTEREST_TYPE2,ACRES,SHAPE.AREA,SHAPE.LEN
5267,KULM WMD,DAKOTA LAKE NATIONAL WILDLIFE REFUGE,Dakota Lake National Wildlife Refuge,NWR,Easement,F,6.88397445,3.2369339489154997e-06,0.00934339969134452
5267,KULM WMD,DAKOTA LAKE NATIONAL WILDLIFE REFUGE,Dakota Lake National Wildlife Refuge,NWR,Easement,F,6.88397445,3.2369339489154997e-06,0.00934339969134452
5268,KULM WMD,DAKOTA LAKE NATIONAL WILDLIFE REFUGE,Dakota Lake National Wildlife Refuge,NWR,Easement,F,67.7652976,3.1860329044356e-05,0.0286390744971874
5268,KULM WMD,DAKOTA LAKE NATIONAL WILDLIFE REFUGE,Dakota Lake National Wildlife Refuge,NWR,Easement,F,67.7652976,3.1860329044356e-05,0.0286390744971874
5269,KULM WMD,DAKOTA LAKE NATIONAL WILDLIFE REFUGE,Dakota Lake National Wildlife Refuge,NWR,Easement,F,81.29466431,3.82190145576585e-05,0.0311864646131226
5269,KULM WMD,DAKOTA LAKE NATIONAL WILDLIFE REFUGE,Dakota Lake National Wildlife Refuge,NWR,Easement,F,81.29466431,3.82190145576585e-05,0.0311864646131226
5270,KULM WMD,DAKOTA LAKE NATIONAL WILDLIFE REFUGE,Dakota Lake National Wildlife Refuge,NWR,Easement,F,105.89308389,4.978805786337e-05,0.0377982330332617
5270,KULM WMD,DAKOTA LAKE NATIONAL WILDLIFE REFUGE,Dakota Lake National Wildlife Refuge,NWR,Easement,F,105.89308389,4.978805786337e-05,0.0377982330332617
5271,KULM WMD,DAKOTA LAKE NATIONAL WILDLIFE REFUGE,Dakota Lake National Wildlife Refuge,NWR,Easement,F,56.30350919,2.64689844504615e-05,0.0222170363915742
5271,KULM WMD,DAKOTA LAKE NATIONAL WILDLIFE REFUGE,Dakota Lake National Wildlife Refuge,NWR,Easement,F,56.30350919,2.64689844504615e-05,0.0222170363915742
5272,KULM WMD,DAKOTA LAKE NATIONAL WILDLIFE REFUGE,Dakota Lake National Wildlife Refuge,NWR,Easement,F,155.3750542,7.304207918405898e-05,0.0509198885653676
5272,KULM WMD,DAKOTA LAKE NATIONAL WILDLIFE REFUGE,Dakota Lake National Wildlife Refuge,NWR,Easement,F,155.3750542,7.304207918405898e-05,0.0509198885653676
5273,KULM WMD,DAKOTA LAKE NATIONAL WILDLIFE REFUGE,Dakota Lake National Wildlife Refuge,NWR,Easement,F,155.98009957,7.3328325998944e-05,0.034207589095956004
5273,KULM WMD,DAKOTA LAKE NATIONAL WILDLIFE REFUGE,Dakota Lake National Wildlife Refuge,NWR,Easement,F,155.98009957,7.3328325998944e-05,0.034207589095956004
5274,KULM WMD,DAKOTA LAKE NATIONAL WILDLIFE REFUGE,Dakota Lake National Wildlife Refuge,NWR,Easement,F,109.81936281,5.161999870008e-05,0.0350040933937495
5274,KULM WMD,DAKOTA LAKE NATIONAL WILDLIFE REFUGE,Dakota Lake National Wildlife Refuge,NWR,Easement,F,109.81936281,5.161999870008e-05,0.0350040933937495
5275,KULM WMD,DAKOTA LAKE NATIONAL WILDLIFE REFUGE,Dakota Lake National Wildlife Refuge,NWR,Easement,F,49.94631837,2.3473487421461e-05,0.0204178755905935
5275,KULM WMD,DAKOTA LAKE NATIONAL WILDLIFE REFUGE,Dakota Lake National Wildlife Refuge,NWR,Easement,F,49.94631837,2.3473487421461e-05,0.0204178755905935
5276,KULM WMD,DAKOTA LAKE NATIONAL WILDLIFE REFUGE,Dakota Lake National Wildlife Refuge,NWR,Easement,F,92.40594754,4.34304687902585e-05,0.0321022998372705
5276,KULM WMD,DAKOTA LAKE NATIONAL WILDLIFE REFUGE,Dakota Lake National Wildlife Refuge,NWR,Easement,F,92.40594754,4.34304687902585e-05,0.0321022998372705
5277,KULM WMD,DAKOTA LAKE NATIONAL WILDLIFE REFUGE,Dakota Lake National Wildlife Refuge,NWR,Easement,F,156.98974872,7.376043631997e-05,0.0418800328761299
5277,KULM WMD,DAKOTA LAKE NATIONAL WILDLIFE REFUGE,Dakota Lake National Wildlife Refuge,NWR,Easement,F,156.98974872,7.376043631997e-05,0.0418800328761299
5278,KULM WMD,DAKOTA LAKE NATIONAL WILDLIFE REFUGE,Dakota Lake National Wildlife Refuge,NWR,Easement,F,204.21861805,9.5912265748838e-05,0.07746951072249701
5278,KULM WMD,DAKOTA LAKE NATIONAL WILDLIFE REFUGE,Dakota Lake National Wildlife Refuge,NWR,Easement,F,204.21861805,9.5912265748838e-05,0.07746951072249701
5279,KULM WMD,DAKOTA LAKE NATIONAL WILDLIFE REFUGE,Dakota Lake National Wildlife Refuge,NWR,Easement,F,124.16856804,5.8312707069429e-05,0.0311577801653342
5279,KULM WMD,DAKOTA LAKE NATIONAL WILDLIFE REFUGE,Dakota Lake National Wildlife Refuge,NWR,Easement,F,124.16856804,5.8312707069429e-05,0.0311577801653342
5280,VALLEY CITY WMD,STONEY SLOUGH NATIONAL WILDLIFE REFUGE,Stoney Slough National Wildlife Refuge,NWR,Easement, ,161.32596769,7.6839689596314e-05,0.0356633793604404
5280,VALLEY CITY WMD,STONEY SLOUGH NATIONAL WILDLIFE REFUGE,Stoney Slough National Wildlife Refuge,NWR,Easement, ,161.32596769,7.6839689596314e-05,0.0356633793604404
5281,VALLEY CITY WMD,STONEY SLOUGH NATIONAL WILDLIFE REFUGE,Stoney Slough National Wildlife Refuge,NWR,Easement, ,160.78469113,7.6569722505726e-05,0.0494394876177754
5281,VALLEY CITY WMD,STONEY SLOUGH NATIONAL WILDLIFE REFUGE,Stoney Slough National Wildlife Refuge,NWR,Easement, ,160.78469113,7.6569722505726e-05,0.0494394876177754
5282,VALLEY CITY WMD,STONEY SLOUGH NATIONAL WILDLIFE REFUGE,Stoney Slough National Wildlife Refuge,NWR,Easement, ,159.38021694,7.58935610550345e-05,0.0354619728106773
5282,VALLEY CITY WMD,STONEY SLOUGH NATIONAL WILDLIFE REFUGE,Stoney Slough National Wildlife Refuge,NWR,Easement, ,159.38021694,7.58935610550345e-05,0.0354619728106773
5283,VALLEY CITY WMD,STONEY SLOUGH NATIONAL WILDLIFE REFUGE,Stoney Slough National Wildlife Refuge,NWR,Easement, ,160.95875061,7.664511807351701e-05,0.0356531500530563
5283,VALLEY CITY WMD,STONEY SLOUGH NATIONAL WILDLIFE REFUGE,Stoney Slough National Wildlife Refuge,NWR,Easement, ,160.95875061,7.664511807351701e-05,0.0356531500530563
